,id,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social Support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Other Reason,Year,PopMale,PopFemale,PopTotal,PopDensity
665,788,Tunisia,Middle East and Northern Africa,102,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.086723149,0.049693357,1.890073318,2017,5665.352,5768.086,11433.438,73.593
666,788,Tunisia,Middle East and Northern Africa,98,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68375,2016,5601.121,5702.821,11303.942,72.76
667,788,Tunisia,Middle East and Northern Africa,124,4.461,0.921,1.0,0.815,0.167,0.055,0.059,1.444,2019,5797.98,5896.741,11694.721,75.275
668,788,Tunisia,Middle East and Northern Africa,111,4.592,0.9,0.906,0.69,0.271,0.063,0.04,1.722,2018,5732.044,5833.159,11565.203,74.441
669,788,Tunisia,Middle East and Northern Africa,107,4.739,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12508,2015,5541.626,5638.325,11179.951,71.962
670,792,Turkey,Middle East and Northern Africa,69,5.5,1.198274374,1.337753177,0.637605608,0.3007406,0.09967158,0.046693042,1.87926162,2017,39978.211,41138.24,81116.451,105.397
671,792,Turkey,Middle East and Northern Africa,79,5.373,1.183,1.36,0.808,0.195,0.106,0.083,1.638,2019,41173.709,42255.898,83429.607,108.402
672,792,Turkey,Middle East and Northern Africa,78,5.389,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2.29029,2016,39313.518,40514.35,79827.868,103.722
673,792,Turkey,Middle East and Northern Africa,74,5.483,1.148,1.38,0.686,0.324,0.109,0.106,1.73,2018,40611.933,41728.157,82340.09,106.987
674,792,Turkey,Middle East and Northern Africa,76,5.332,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08484,2015,38650.062,39879.351,78529.413,102.035
675,795,Turkmenistan,Central and Eastern Europe,59,5.822000027,1.130776763,1.493149161,0.43772608,0.418271929,0.25927034,0.249924988,1.832880765,2017,2835.084,2922.583,5757.667,12.252
676,795,Turkmenistan,Central and Eastern Europe,65,5.658,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,2.21518,2016,2788.087,2874.284,5662.371,12.049
677,795,Turkmenistan,Central and Eastern Europe,87,5.247,1.052,1.538,0.657,0.394,0.028,0.244,1.334,2019,2925.688,3016.406,5942.094,12.645
678,795,Turkmenistan,Central and Eastern Europe,68,5.636,1.016,1.533,0.517,0.417,0.037,0.199,1.917,2018,2880.941,2969.961,5850.902,12.451
679,795,Turkmenistan,Central and Eastern Europe,70,5.548,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86966,2015,2740.07,2825.213,5565.283,11.843
680,800,Uganda,Sub-Saharan Africa,133,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.057069719,0.325766057,1.526087061,2017,20248.172,20918.416,41166.588,206.029
681,800,Uganda,Sub-Saharan Africa,145,3.739,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,1.51378,2016,19487.414,20161.759,39649.173,198.434
682,800,Uganda,Sub-Saharan Africa,136,4.189,0.332,1.069,0.443,0.356,0.06,0.252,1.677,2019,21807.166,22462.421,44269.587,221.558
683,800,Uganda,Sub-Saharan Africa,135,4.161,0.322,1.09,0.237,0.45,0.061,0.259,1.742,2018,21032.905,21696.127,42729.032,213.848
684,800,Uganda,Sub-Saharan Africa,141,3.931,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42778,2015,18775.708,19449.739,38225.447,191.309
685,804,Ukraine,Central and Eastern Europe,132,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.023029471,0.270061463,0.814841015,2017,20597.841,23889.867,44487.708,76.793
686,804,Ukraine,Central and Eastern Europe,123,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,1.50021,2016,20695.238,24018.47,44713.708,77.183
687,804,Ukraine,Central and Eastern Europe,133,4.332,0.82,1.39,0.739,0.178,0.01,0.187,1.008,2019,20379.023,23614.62,43993.643,75.94
688,804,Ukraine,Central and Eastern Europe,111,4.681,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.57166,2015,20781.964,24139.672,44921.636,77.542
689,804,Ukraine,Central and Eastern Europe,138,4.103,0.793,1.413,0.609,0.163,0.011,0.187,0.927,2018,20491.391,23754.767,44246.158,76.376
690,784,United Arab Emirates,Middle East and Northern Africa,21,6.647999763,1.626343369,1.266410232,0.726798236,0.60834527,0.324489564,0.360941947,1.734671146,2017,6595.482,2891.724,9487.206,113.483
691,784,United Arab Emirates,Middle East and Northern Africa,28,6.573,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,2.21474,2016,6537.834,2823.141,9360.975,111.973
692,784,United Arab Emirates,Middle East and Northern Africa,21,6.825,1.503,1.31,0.825,0.598,0.182,0.262,2.145,2019,6766.806,3003.72,9770.526,116.872
693,784,United Arab Emirates,Middle East and Northern Africa,20,6.901,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,2.24705,2015,6520.854,2742.042,9262.896,110.8
694,840,United States of America,North America,14,6.993000031,1.546259284,1.419920564,0.774286628,0.505740523,0.135638788,0.392578781,2.218575463,2017,160840.943,164243.815,325084.758,35.538
695,840,United States of America,North America,13,7.104,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,2.72814,2016,159798.231,163217.761,323015.992,35.312
696,840,United States of America,North America,19,6.892,1.433,1.457,0.874,0.454,0.128,0.28,2.266,2019,162826.299,166238.618,329064.917,35.974
697,840,United States of America,North America,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,2.227,2018,161847.183,165249.08,327096.263,35.758
698,840,United States of America,North America,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.5096,2015,158712.121,162166.191,320878.312,35.079
699,858,Uruguay,Latin America and Caribbean,28,6.453999996,1.217559695,1.412227869,0.719216824,0.579392254,0.178061873,0.175096929,2.172444552,2017,1658.58,1778.065,3436.645,19.636
700,858,Uruguay,Latin America and Caribbean,29,6.545,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,2.67179,2016,1652.003,1772.136,3424.139,19.564
701,858,Uruguay,Latin America and Caribbean,33,6.293,1.124,1.465,0.891,0.523,0.15,0.127,2.013,2019,1671.889,1789.842,3461.731,19.779
702,858,Uruguay,Latin America and Caribbean,31,6.379,1.093,1.459,0.771,0.625,0.155,0.13,2.146,2018,1665.264,1784.026,3449.29,19.708
703,858,Uruguay,Latin America and Caribbean,32,6.485,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32124,2015,1645.672,1766.341,3412.013,19.495
704,860,Uzbekistan,Central and Eastern Europe,47,5.971000195,0.786441088,1.54896915,0.498272628,0.658248663,0.246528223,0.415983647,1.816556796,2017,15930.887,16028.887,31959.774,75.129
705,860,Uzbekistan,Central and Eastern Europe,41,6.174,0.745,1.529,0.756,0.631,0.24,0.322,1.951,2019,16450.116,16531.599,32981.715,77.531
706,860,Uzbekistan,Central and Eastern Europe,49,5.987,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,2.34629,2016,15667.332,15774.421,31441.753,73.911
707,860,Uzbekistan,Central and Eastern Europe,44,6.096,0.719,1.584,0.605,0.724,0.259,0.328,1.877,2018,16193.507,16282.725,32476.232,76.343
708,860,Uzbekistan,Central and Eastern Europe,44,6.003,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,2.23757,2015,15406.833,15522.723,30929.556,72.707
709,862,Venezuela (Bolivarian Republic of),Latin America and Caribbean,44,6.084,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,2.97426,2016,14810.707,15040.542,29851.249,33.843
710,862,Venezuela (Bolivarian Republic of),Latin America and Caribbean,82,5.25,1.128431201,1.431337595,0.617144227,0.153997123,0.064491123,0.06501963,1.789579101,2017,14553.036,14849.444,29402.48,33.334
711,862,Venezuela (Bolivarian Republic of),Latin America and Caribbean,23,6.81,1.04424,1.25596,0.72052,0.42908,0.11069,0.05841,3.1911,2015,14953.214,15128.613,30081.827,34.104
712,862,Venezuela (Bolivarian Republic of),Latin America and Caribbean,102,4.806,0.996,1.469,0.657,0.133,0.052,0.056,1.443,2018,14260.628,14626.489,28887.117,32.75
713,862,Venezuela (Bolivarian Republic of),Latin America and Caribbean,108,4.707,0.96,1.427,0.805,0.154,0.047,0.064,1.25,2019,14045.228,14470.601,28515.829,32.329
714,704,Viet Nam,Southeastern Asia,94,5.073999882,0.788547575,1.277491331,0.652168989,0.571055591,0.087633237,0.234968051,1.462135106,2017,47193.015,47407.628,94600.643,305.094
715,704,Viet Nam,Southeastern Asia,94,5.175,0.741,1.346,0.851,0.543,0.073,0.147,1.474,2019,48151.352,48310.756,96462.108,311.098
716,704,Viet Nam,Southeastern Asia,96,5.061,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,1.94204,2016,46696.272,46944.163,93640.435,301.998
717,704,Viet Nam,Southeastern Asia,95,5.103,0.715,1.365,0.702,0.618,0.079,0.177,1.447,2018,47680.864,47865.095,95545.959,308.143
718,704,Viet Nam,Southeastern Asia,75,5.36,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2.20137,2015,46197.466,46479.616,92677.082,298.891
719,887,Yemen,Middle East and Northern Africa,146,3.592999935,0.591683447,0.935382247,0.310080916,0.249463722,0.056767423,0.104125209,1.345496971,2017,14027.299,13807.512,27834.811,52.72
720,887,Yemen,Middle East and Northern Africa,147,3.724,0.57939,0.47493,0.31048,0.2287,0.05892,0.09821,1.97337,2016,13692.908,13475.302,27168.21,51.458
721,887,Yemen,Middle East and Northern Africa,136,4.077,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92338,2015,13356.196,13141.685,26497.881,50.188
722,887,Yemen,Middle East and Northern Africa,152,3.355,0.442,1.073,0.343,0.244,0.064,0.083,1.106,2018,14360.014,14138.669,28498.683,53.978
723,887,Yemen,Middle East and Northern Africa,151,3.38,0.287,1.163,0.463,0.143,0.077,0.108,1.139,2019,14692.284,14469.638,29161.922,55.234
724,894,Zambia,Sub-Saharan Africa,116,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.07821355,0.249580145,1.827172779,2017,8342.76,8510.848,16853.608,22.671
725,894,Zambia,Sub-Saharan Africa,106,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2.58958,2016,8098.763,8264.686,16363.449,22.012
726,894,Zambia,Sub-Saharan Africa,138,4.107,0.578,1.058,0.426,0.431,0.087,0.247,1.28,2019,8843.214,9017.82,17861.034,24.026
727,894,Zambia,Sub-Saharan Africa,125,4.377,0.562,1.047,0.295,0.503,0.082,0.221,1.667,2018,8590.277,8761.437,17351.714,23.341
728,894,Zambia,Sub-Saharan Africa,85,5.129,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2.6344,2015,7857.171,8022.199,15879.37,21.361
729,716,Zimbabwe,Sub-Saharan Africa,138,3.875,0.375846535,1.083095908,0.196763754,0.336384207,0.095375381,0.189143494,1.598390721,2017,6777.054,7459.545,14236.599,36.801
730,716,Zimbabwe,Sub-Saharan Africa,146,3.663,0.366,1.114,0.433,0.361,0.089,0.151,1.149,2019,6983.353,7662.12,14645.473,37.858
731,716,Zimbabwe,Sub-Saharan Africa,144,3.692,0.357,1.094,0.248,0.406,0.099,0.132,1.356,2018,6879.119,7559.693,14438.812,37.324
732,716,Zimbabwe,Sub-Saharan Africa,131,4.193,0.35041,0.71478,0.1595,0.25429,0.08582,0.18503,2.44317,2016,6674.206,7356.132,14030.338,36.268
733,716,Zimbabwe,Sub-Saharan Africa,115,4.61,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44222,2015,6568.778,7245.864,13814.642,35.711
